"date","order_id","asin","disposition","reason","comments"
2025-01-28 17:32:46,"111-5495014-0465823","B0DBYV7V8N","CUSTOMER_DAMAGED","UNWANTED_ITEM",""
2025-01-28 17:27:13,"113-5924130-7545843","B0DBZ3PDH4","CUSTOMER_DAMAGED","NOT_AS_DESCRIBED",""
2025-01-28 11:28:51,"114-5164377-1837841","B0DBZ3PDH4","CUSTOMER_DAMAGED","NOT_AS_DESCRIBED",""
2025-01-28 09:23:10,"113-9266989-8182620","B0DBZGGRRH","SELLABLE","UNWANTED_ITEM",""
2025-01-28 07:24:55,"112-8942277-3271442","B0DBYYVZMX","CUSTOMER_DAMAGED","MISSED_ESTIMATED_DELIVERY",""
2025-01-28 06:27:05,"114-6076316-4430644","B0DBY8NGRN","CUSTOMER_DAMAGED","UNWANTED_ITEM",""
2025-01-28 05:03:25,"114-5086239-7200227","B0DBVPWW8F","SELLABLE","UNWANTED_ITEM","We set the rug out by our patio door to take a look. It was snowing when my husband came in, so it did get a tiny bit of snow on it."
2025-01-27 23:46:07,"112-8254685-2410635","B0DBYY5XMP","SELLABLE","UNWANTED_ITEM","I decided to go with another color - the RELEANY cream/green"
2025-01-27 20:08:34,"114-9179697-0874636","B0DBYV567L","CUSTOMER_DAMAGED","UNWANTED_ITEM",""
2025-01-27 19:36:33,"111-5667160-7209865","B0DBYP9F11","SELLABLE","ORDERED_WRONG_ITEM","Duplicate rug"
2025-01-27 18:12:22,"113-2607142-9020234","B0DBYW49QF","SELLABLE","UNWANTED_ITEM","Carpet is too small."
2025-01-27 13:28:07,"113-8809022-7465822","B0DBYYVZMX","SELLABLE","UNWANTED_ITEM","Product is too big for my space"
2025-01-27 13:14:55,"113-0064620-5089062","B0DBYW49QF","SELLABLE","QUALITY_UNACCEPTABLE",""
2025-01-27 09:37:09,"111-6959224-7785068","B0DBYVNMF8","SELLABLE","UNWANTED_ITEM","bought duplicate"
2025-01-27 02:10:18,"114-3676241-0462660","B0DBYZM1X6","SELLABLE","UNWANTED_ITEM","The color is not what what expected, didn’t match my decor or space."
2025-01-27 01:42:35,"113-4714254-3524202","B0DBZB9JY5","CUSTOMER_DAMAGED","UNWANTED_ITEM",""
2025-01-26 07:12:34,"114-6103056-6556239","B0DBYV7V8N","SELLABLE","UNWANTED_ITEM","dont need"
2025-01-26 06:18:21,"112-1484566-5538640","B0DBYSVWYJ","CUSTOMER_DAMAGED","UNWANTED_ITEM",""
2025-01-25 22:09:52,"111-1032188-2057844","B0DBYSVWYJ","CUSTOMER_DAMAGED","UNWANTED_ITEM",""
2025-01-25 19:28:00,"111-6654482-2552226","B0DBVPWW8F","SELLABLE","UNWANTED_ITEM","Wrong size"
2025-01-25 10:53:38,"111-3580713-8805821","B0DBZ5DYF4","CUSTOMER_DAMAGED","UNWANTED_ITEM",""
2025-01-25 09:43:30,"114-7101435-1809032","B0DBZ76XQH","CUSTOMER_DAMAGED","ORDERED_WRONG_ITEM",""
2025-01-25 09:37:17,"114-7537340-7552247","B0DBVJDNXF","CUSTOMER_DAMAGED","ORDERED_WRONG_ITEM",""
2025-01-25 06:35:52,"111-4790983-5072243","B0DBYZ1P1H","CUSTOMER_DAMAGED","DEFECTIVE",""
2025-01-25 06:21:20,"111-4937549-2122623","B0DBYXH8YW","SELLABLE","UNWANTED_ITEM","Color not as dark as in photos"
2025-01-25 05:53:35,"111-3591541-6829824","B0DBYXH8YW","SELLABLE","UNWANTED_ITEM","Color not as dark as in photos"
2025-01-24 22:04:03,"114-2511642-3830642","B0DBYMRB1C","SELLABLE","UNWANTED_ITEM","Found one I like better"
2025-01-24 21:51:13,"112-6370691-0342658","B0DBVM7S5P","SELLABLE","UNWANTED_ITEM","Didn’t like"
2025-01-24 13:35:41,"113-3592449-0848266","B0DBZB9JY5","CUSTOMER_DAMAGED","UNWANTED_ITEM",""
2025-01-24 09:21:12,"113-2292822-6297833","B0DBZGL9YS","SELLABLE","UNWANTED_ITEM","Bought different colors"
2025-01-23 23:28:59,"114-6766290-2982605","B0DBZ3PDH4","SELLABLE","NOT_AS_DESCRIBED","the colors aren&#39;t what they appear"
2025-01-23 21:22:43,"113-1088374-4905027","B0DBVKBXCB","CUSTOMER_DAMAGED","UNWANTED_ITEM",""
2025-01-23 21:04:33,"114-2797450-9883411","B0DBZGL9YS","SELLABLE","UNWANTED_ITEM","Colors didn’t match the decor and material was not what I was looking for"
2025-01-23 12:40:38,"114-4079711-4239401","B0DBYV567L","CUSTOMER_DAMAGED","ORDERED_WRONG_ITEM",""
2025-01-23 12:21:47,"114-4475823-0733820","B0DBZGL9YS","SELLABLE","UNWANTED_ITEM","Too small for my room."
2025-01-23 09:33:43,"111-5722479-8602660","B0DBYXH8YW","SELLABLE","UNWANTED_ITEM","Too dark"
2025-01-23 07:55:22,"113-4026791-9431438","B0DBYV7V8N","SELLABLE","UNWANTED_ITEM","Too thin"
2025-01-23 04:57:35,"111-7078268-3101847","B0DBYYXW44","SELLABLE","FOUND_BETTER_PRICE","Better price available"
2025-01-22 21:33:33,"113-5291632-2772210","B0DBYMRB1C","CUSTOMER_DAMAGED","UNWANTED_ITEM",""
2025-01-22 20:22:54,"114-8006820-4317007","B0DBYSVWYJ","CUSTOMER_DAMAGED","UNWANTED_ITEM",""
2025-01-22 17:55:00,"114-8006820-4317007","B0DBYSVWYJ","SELLABLE","UNWANTED_ITEM","Wasn’t what I was expecting"
2025-01-21 16:40:13,"111-9658693-0290628","B0DBYX9CK6","SELLABLE","UNWANTED_ITEM","No longer needed"
2025-01-21 09:21:14,"114-1336038-0236207","B0DBZ56PC3","SELLABLE","UNWANTED_ITEM","Changed mind"
2025-01-21 07:57:21,"113-1615287-4987432","B0DBYSVWYJ","SELLABLE","UNWANTED_ITEM","Color and pattern ended up not being right for the room for which I I purchased it."
2025-01-21 01:26:59,"111-2515872-5849857","B0DBVM7S5P","SELLABLE","UNWANTED_ITEM","Too much blue in the rug."
2025-01-20 23:00:57,"113-2748665-3903469","B0DBY8NGRN","SELLABLE","UNWANTED_ITEM","It’s cheap looking"
2025-01-20 21:09:57,"114-9940623-8409800","B0DBZ767W8","CUSTOMER_DAMAGED","ORDERED_WRONG_ITEM",""
2025-01-20 17:05:43,"114-1641355-4180262","B0DBVKS2S4","SELLABLE","UNWANTED_ITEM","Not opened"
2025-01-20 16:09:31,"113-2861269-1382638","B0DBYYVZMX","SELLABLE","UNWANTED_ITEM","I changed my mind about rug pattern"
2025-01-20 15:55:29,"114-3556732-7657064","B0DBYW49QF","SELLABLE","UNWANTED_ITEM","dont need"
2025-01-20 13:44:23,"114-8892698-2213837","B0DBYT5KQ7","CUSTOMER_DAMAGED","DEFECTIVE",""
2025-01-20 10:59:41,"114-2639638-3728257","B0DBZ697XG","SELLABLE","UNWANTED_ITEM","Need something different"
2025-01-20 09:30:05,"111-7801432-3033068","B0DBZB9JY5","SELLABLE","UNWANTED_ITEM","Re ordering in a 6x9 need larger size"
2025-01-20 07:02:39,"112-3034315-5653821","B0DBYSVWYJ","SELLABLE","NOT_AS_DESCRIBED","Backgroundncolor is pure white and not beige as described"
2025-01-19 17:59:31,"114-8812453-5379452","B0DBVM2KQN","SELLABLE","MISSED_ESTIMATED_DELIVERY","too late"
2025-01-19 05:52:59,"113-6222847-7953045","B0DBVPKNL7","SELLABLE","UNDELIVERABLE_REFUSED",""
2025-01-19 05:12:46,"113-6248729-1009040","B0DBZ7YNH5","SELLABLE","NOT_AS_DESCRIBED","These rugs were not at all like they were described. very disappointing…"
2025-01-19 05:12:46,"113-6248729-1009040","B0DBZ7YNH5","SELLABLE","NOT_AS_DESCRIBED","These rugs were not at all like they were described. very disappointing…"
2025-01-18 17:41:30,"111-1958498-6481864","B0DBYW49QF","CUSTOMER_DAMAGED","NOT_AS_DESCRIBED",""
2025-01-18 17:27:18,"113-6985305-2082635","B0DBYLGSS5","CUSTOMER_DAMAGED","ORDERED_WRONG_ITEM",""
2025-01-18 05:15:07,"111-5238911-3353008","B0DBYVNMF8","CUSTOMER_DAMAGED","NOT_AS_DESCRIBED",""
2025-01-18 01:39:08,"114-8888770-2293033","B0DBYV7V8N","CUSTOMER_DAMAGED","UNWANTED_ITEM",""
2025-01-17 23:00:27,"113-1274880-0609869","B0DBYV7V8N","CUSTOMER_DAMAGED","NOT_AS_DESCRIBED",""
2025-01-17 21:42:58,"112-3492165-3865008","B0DBYW49QF","CUSTOMER_DAMAGED","UNWANTED_ITEM",""
2025-01-17 17:34:42,"113-9712581-1681838","B0DBYVNMF8","SELLABLE","NOT_AS_DESCRIBED","Not happy with how thin the carpet is and does allow to vacuum nicely"
2025-01-17 14:11:34,"114-8651951-6369004","B0DBZ56PC3","SELLABLE","MISSED_ESTIMATED_DELIVERY","Delivered too late to use for what is was purchased for"
2025-01-17 09:19:08,"111-7879368-9341867","B0DBVM7S5P","SELLABLE","DEFECTIVE","Ordered 2 of these, one in green &amp; beige. The color or the green rug, which I opened was much lighter than was showing on line so I did not open this one."
2025-01-17 07:42:33,"113-5344831-6118616","B0DBZ697XG","SELLABLE","UNWANTED_ITEM","N/a"
2025-01-17 07:20:15,"113-1462351-9695431","B0DBVPKNL7","CUSTOMER_DAMAGED","UNWANTED_ITEM",""
2025-01-16 22:42:34,"113-8183739-5944207","B0DBYSVWYJ","CUSTOMER_DAMAGED","ORDERED_WRONG_ITEM",""
2025-01-16 22:03:17,"112-3580356-8926606","B0DBZ7YNH5","SELLABLE","UNWANTED_ITEM","Not as expected"
2025-01-16 21:10:36,"114-9381348-4749003","B0DBVNXDMY","SELLABLE","UNWANTED_ITEM","The rug does not fit my space like I thought it would."
2025-01-15 19:30:59,"114-3733959-8359460","B0DBZGL9YS","CUSTOMER_DAMAGED","UNWANTED_ITEM",""
2025-01-15 18:56:31,"113-9712581-1681838","B0DBYZ1P1H","CUSTOMER_DAMAGED","NOT_AS_DESCRIBED",""
2025-01-15 12:14:42,"113-4137889-8483455","B0DBYV567L","SELLABLE","UNWANTED_ITEM","Not needed"
2025-01-15 11:30:06,"112-6832687-6360204","B0DBVJDNXF","SELLABLE","MISSED_ESTIMATED_DELIVERY","arrived too late"
2025-01-15 10:06:59,"113-0501892-5411449","B0DBYY5XMP","CUSTOMER_DAMAGED","NOT_AS_DESCRIBED",""
2025-01-14 21:25:39,"113-2402668-8877027","B0DBZ3PDH4","CUSTOMER_DAMAGED","NOT_AS_DESCRIBED",""
2025-01-14 07:26:55,"114-9874039-7759428","B0DBVMLB8P","SELLABLE","SWITCHEROO","This is not the rug that was ordered."
2025-01-14 05:32:45,"113-0911040-7139440","B0DBVKBXCB","SELLABLE","NOT_AS_DESCRIBED","The rug is blue. Nothing on the description says blue. Big disappointment"
2025-01-14 04:34:49,"113-8740136-8345046","B0DBZ7YNH5","SELLABLE","UNWANTED_ITEM","The color doesn&#39;t match the room decor."
2025-01-13 18:58:47,"112-8019203-1426655","B0DBVKS2S4","SELLABLE","UNWANTED_ITEM","Sizing wasn’t right for the space"
2025-01-13 18:52:57,"112-7303121-1887408","B0DBYV7V8N","CUSTOMER_DAMAGED","NOT_AS_DESCRIBED",""
2025-01-13 04:59:19,"111-4199556-3894647","B0DBZ526W9","SELLABLE","UNWANTED_ITEM","Color and Size wasn’t going to work for space"
2025-01-13 04:08:58,"114-8958739-5146608","B0DBVPWW8F","CUSTOMER_DAMAGED","UNWANTED_ITEM",""
2025-01-13 04:01:41,"114-5737756-0933800","B0DBVM7S5P","CUSTOMER_DAMAGED","ORDERED_WRONG_ITEM",""
2025-01-11 20:19:31,"111-4098436-2766650","B0DBY8NGRN","CUSTOMER_DAMAGED","UNWANTED_ITEM",""
2025-01-11 19:41:01,"114-3945209-5732202","B0DBVNT5V3","SELLABLE","UNWANTED_ITEM","Love the pattern! Size didn&#39;t work for area"
2025-01-11 19:40:25,"114-1227836-7369054","B0DBVNT5V3","SELLABLE","UNWANTED_ITEM","Love the pattern! Size didn&#39;t work for area"
2025-01-11 10:58:18,"112-3111400-2537054","B0DBYVNMF8","SELLABLE","UNWANTED_ITEM","Too much white for my high traffic area."
2025-01-11 05:16:06,"112-7786272-7271416","B0DBVPWW8F","SELLABLE","UNWANTED_ITEM","Don’t need it"
2025-01-11 04:10:22,"113-2259500-9553853","B0DBYYVZMX","SELLABLE","NOT_AS_DESCRIBED","Didn’t like colors and texture in person"
2025-01-11 02:41:36,"114-6192645-4004217","B0DBYT5KQ7","SELLABLE","UNWANTED_ITEM","Too small"
2025-01-10 14:50:02,"114-4516808-2394668","B0DBYX9CK6","SELLABLE","NOT_AS_DESCRIBED",NA
2025-01-10 08:41:01,"114-0354005-8911429","B0DBVKBXCB","CUSTOMER_DAMAGED","UNWANTED_ITEM",""
2025-01-09 23:49:22,"111-8719614-1985036","B0DBZ7YNH5","SELLABLE","NOT_AS_DESCRIBED","color is not orange it is more like rust and not solid lines"
2025-01-09 13:12:05,"111-2350414-0243402","B0DBYMRB1C","CUSTOMER_DAMAGED","UNWANTED_ITEM",""
2025-01-09 12:45:39,"113-8131667-8126661","B0DBYY5XMP","SELLABLE","UNWANTED_ITEM","The carpet size is smaller for the area. So buying a bigger size."
2025-01-09 08:11:00,"114-8218217-8093804","B0DBY8NGRN","SELLABLE","FOUND_BETTER_PRICE","Don’t like"
2025-01-07 21:30:16,"113-6540091-6889829","B0DBYXH8YW","CUSTOMER_DAMAGED","NOT_AS_DESCRIBED",""
2025-01-06 19:41:32,"114-8071052-3082612","B0DBZ7YNH5","CUSTOMER_DAMAGED","NOT_AS_DESCRIBED",""
2025-01-06 01:37:37,"111-3737820-0397034","B0DBYXH8YW","DEFECTIVE","UNWANTED_ITEM","The rug is too small, I’d like to return it. I’ve already placed an order for the larger size from you"
2025-01-05 12:49:56,"113-1946515-0291410","B0DBZ7YNH5","SELLABLE","UNWANTED_ITEM","No longer needed"
2025-01-05 12:46:46,"113-1946515-0291410","B0DBYMRB1C","SELLABLE","UNWANTED_ITEM","No longer needed"
2025-01-04 12:30:53,"112-8904843-9956246","B0DBYVNMF8","SELLABLE","DEFECTIVE","pattern is not as expected"
2025-01-03 14:25:04,"111-7397949-5538616","B0DBYV7V8N","CUSTOMER_DAMAGED","UNWANTED_ITEM",""
2025-01-03 12:40:29,"113-5895531-2818604","B0DBYMRB1C","SELLABLE","DEFECTIVE","The color was not the same as the web color."
2025-01-03 11:27:31,"112-5214594-5459447","B0DBZ3PDH4","SELLABLE","UNWANTED_ITEM","To big"
2025-01-03 04:54:05,"112-0261348-0826655","B0DBZ697XG","CUSTOMER_DAMAGED","UNWANTED_ITEM",""
2025-01-02 23:20:49,"702-0509968-4547439","B0DBVPWW8F","CUSTOMER_DAMAGED","NOT_COMPATIBLE",""
2025-01-02 17:56:32,"112-7833789-4076229","B0DBYZM1X6","SELLABLE","UNWANTED_ITEM","Ordered same product in larger size. Need to return the smaller unopened sealed package (but box was opened)"
2025-01-02 10:21:16,"114-0987839-8249057","B0DBVKBXCB","SELLABLE","UNWANTED_ITEM","got a cheaper rug"
2025-01-01 23:14:00,"113-6061996-7892257","B0DBZB9JY5","SELLABLE","UNWANTED_ITEM","Don’t need. Don’t like it that area"
2025-01-01 22:48:32,"111-6060788-6729032","B0DBZGL9YS","CUSTOMER_DAMAGED","UNWANTED_ITEM",""
2025-01-01 20:08:37,"111-3178206-0131417","B0DBZGL9YS","SELLABLE","NOT_AS_DESCRIBED","Printed not tufted"
2024-12-31 07:38:19,"113-2496235-7245027","B0DBYXH8YW","SELLABLE","UNWANTED_ITEM","Going to get the cream colored one instead!"
2024-12-30 21:32:00,"111-5479313-6550642","B0DBVMLB8P","SELLABLE","SWITCHEROO","WRONG RUG ENTIRELY!"
2024-12-29 21:27:52,"114-9692458-3717008","B0DBYT5KQ7","CUSTOMER_DAMAGED","ORDERED_WRONG_ITEM",""
2024-12-29 18:49:09,"111-3936038-2708245","B0DBVN24HV","SELLABLE","UNWANTED_ITEM","Item made out of plastic which I&#39;m trying to limit exposure to"
2024-12-29 06:40:35,"112-3709933-6307444","B0DBVNT5V3","SELLABLE","FOUND_BETTER_PRICE","Found a better rug, less expensive on Temu"
2024-12-28 22:33:15,"111-8680457-7338634","B0DBVM7S5P","CUSTOMER_DAMAGED","UNWANTED_ITEM",""
2024-12-28 16:38:26,"113-6477163-6427459","B0DBVPKNL7","CUSTOMER_DAMAGED","NOT_AS_DESCRIBED",""
2024-12-28 05:13:26,"111-5479313-6550642","B0DBVM69Y6","CUSTOMER_DAMAGED","SWITCHEROO",""
2024-12-27 22:28:59,"114-4382618-8572227","B0DBVNT5V3","CUSTOMER_DAMAGED","UNWANTED_ITEM",""
2024-12-27 22:19:28,"112-4939764-0417023","B0DBYY5XMP","SELLABLE","NOT_AS_DESCRIBED","Color depiction on my device was not like what I received."
2024-12-26 10:02:39,"113-7771572-5998656","B0DBYXH8YW","CUSTOMER_DAMAGED","DEFECTIVE",""
2024-12-26 03:48:03,"113-5127692-4173050","B0DBZ697XG","SELLABLE","ORDERED_WRONG_ITEM","It didn’t look good in my house"
2024-12-24 09:34:48,"114-3746267-0422620","B0DBYSVWYJ","SELLABLE","ORDERED_WRONG_ITEM",""
2024-12-23 23:57:00,"111-5840552-7668252","B0DBYYVZMX","CUSTOMER_DAMAGED","DEFECTIVE",""
2024-12-23 06:28:42,"112-0743612-9984244","B0DBYMRB1C","CUSTOMER_DAMAGED","UNWANTED_ITEM",""
2024-12-22 19:44:33,"111-4928543-9772257","B0DBYMRB1C","SELLABLE","UNWANTED_ITEM","Does not work with Dyson"
2024-12-22 17:06:56,"114-8182820-2597854","B0DBYVNMF8","SELLABLE","UNWANTED_ITEM","The item does not match what I need."
2024-12-22 16:53:54,"113-5617324-0852208","B0DBZ5DYF4","CUSTOMER_DAMAGED","UNWANTED_ITEM",""
2024-12-22 07:47:23,"114-4949158-3753859","B0DBZ697XG","CUSTOMER_DAMAGED","UNWANTED_ITEM",""
2024-12-21 17:52:12,"114-8376698-3312250","B0DBYSVWYJ","SELLABLE","ORDERED_WRONG_ITEM","I didn’t measure properly and this was to big"
2024-12-21 12:15:30,"113-0673891-7245030","B0DBVM7S5P","CUSTOMER_DAMAGED","ORDERED_WRONG_ITEM",""
2024-12-21 06:29:02,"113-0107374-1996229","B0DBVM69Y6","CUSTOMER_DAMAGED","NOT_AS_DESCRIBED",""
2024-12-20 21:59:07,"112-0304226-1069814","B0DBVMDM69","CUSTOMER_DAMAGED","SWITCHEROO",""
2024-12-20 15:48:16,"112-3566347-0333821","B0DBVKS2S4","CUSTOMER_DAMAGED","NOT_AS_DESCRIBED",""
2024-12-20 11:07:44,"114-6997810-0609809","B0DBZGL9YS","CUSTOMER_DAMAGED","ORDERED_WRONG_ITEM",""
2024-12-19 23:32:49,"112-1904610-7747413","B0DBYVNMF8","SELLABLE","UNDELIVERABLE_UNKNOWN",""
2024-12-19 18:55:38,"114-7413309-2414639","B0DBZ56PC3","CUSTOMER_DAMAGED","DEFECTIVE",""
2024-12-19 16:55:52,"111-8588309-9579444","B0DBZ526W9","CUSTOMER_DAMAGED","UNWANTED_ITEM",""
2024-12-19 07:51:34,"701-0547035-3296217","B0DBZ767W8","SELLABLE","NOT_AS_DESCRIBED","This rug is very white. I am looking for a tan rug."
2024-12-19 05:10:08,"111-6667913-1001040","B0DBVNT5V3","SELLABLE","UNWANTED_ITEM","Color is different"
2024-12-18 22:16:06,"111-4266814-2641856","B0DBVM7S5P","SELLABLE","UNWANTED_ITEM","Not needed"
2024-12-18 18:37:41,"111-7209077-7445060","B0DBVNXDMY","CUSTOMER_DAMAGED","UNWANTED_ITEM",""
2024-12-18 07:38:27,"114-6099531-0226604","B0DBVMLB8P","DEFECTIVE","SWITCHEROO","Sent pink rug  not green"
2024-12-18 01:28:07,"114-0950478-8787455","B0DBZ56PC3","CUSTOMER_DAMAGED","DEFECTIVE",""
2024-12-17 22:35:22,"112-0559890-8809010","B0DBVMLB8P","SELLABLE","NOT_AS_DESCRIBED","Inaccurate shade of green"
2024-12-17 16:46:11,"113-6130890-1443468","B0DBYSVWYJ","DEFECTIVE","UNWANTED_ITEM","do not like design"
2024-12-17 13:59:49,"702-1079449-0288223","B0DBZ767W8","CUSTOMER_DAMAGED","NOT_COMPATIBLE",""
2024-12-17 07:13:25,"112-5428114-7268264","B0DBZ697XG","SELLABLE","UNWANTED_ITEM","Not suitable for area I entended"
2024-12-17 06:52:42,"113-8532050-2674636","B0DBZ4M9KK","CUSTOMER_DAMAGED","UNWANTED_ITEM",""
2024-12-17 06:45:45,"114-8962939-7905852","B0DBYYVZMX","CUSTOMER_DAMAGED","UNWANTED_ITEM",""
2024-12-17 04:47:25,"112-0260525-9236252","B0DBZ1H9PP","CUSTOMER_DAMAGED","DAMAGED_BY_FC",""
2024-12-17 03:57:32,"111-7483343-5991400","B0DBYZ1P1H","CUSTOMER_DAMAGED","ORDERED_WRONG_ITEM",""
2024-12-16 17:12:29,"112-2713958-1505800","B0DBYW12W5","SELLABLE","UNWANTED_ITEM","Too big for soace"
2024-12-16 13:30:29,"114-0030596-5680249","B0DBVM2KQN","CUSTOMER_DAMAGED","DEFECTIVE",""
2024-12-16 12:45:25,"114-2265807-7037066","B0DBYYVZMX","CUSTOMER_DAMAGED","UNWANTED_ITEM",""
2024-12-16 11:48:03,"113-9705465-9934628","B0DBZ5DYF4","CUSTOMER_DAMAGED","FOUND_BETTER_PRICE",""
2024-12-16 11:01:41,"114-6045183-9659435","B0DBVN24HV","CUSTOMER_DAMAGED","DEFECTIVE",""
2024-12-16 10:58:38,"114-7711805-3773838","B0DBYV567L","CUSTOMER_DAMAGED","UNWANTED_ITEM",""
2024-12-16 08:46:01,"114-7711805-3773838","B0DBYX9CK6","CUSTOMER_DAMAGED","UNWANTED_ITEM",""
2024-12-16 05:50:22,"114-6429153-5020266","B0DBVKBXCB","CUSTOMER_DAMAGED","DAMAGED_BY_CARRIER",""
2024-12-15 19:31:33,"113-9108509-8495418","B0DBZ5DYF4","CUSTOMER_DAMAGED","DEFECTIVE",""
2024-12-15 17:28:21,"111-9619732-6800268","B0DBZ767W8","CUSTOMER_DAMAGED","NOT_AS_DESCRIBED",""
2024-12-15 08:12:33,"113-9350383-8629045","B0DBZB9JY5","CUSTOMER_DAMAGED","UNWANTED_ITEM",""
2024-12-14 03:37:15,"112-1683738-7435438","B0DBZ526W9","SELLABLE","NOT_AS_DESCRIBED","Not cute"
2024-12-13 12:15:38,"112-6201161-5285814","B0DBZ76XQH","SELLABLE","UNAUTHORIZED_PURCHASE","Color hue not what expected"
2024-12-13 06:19:28,"112-5433016-7115465","B0DBYVNMF8","CUSTOMER_DAMAGED","UNWANTED_ITEM",""
2024-12-13 03:51:55,"112-8147763-7125848","B0DBYT5KQ7","CUSTOMER_DAMAGED","UNWANTED_ITEM",""
2024-12-12 19:52:40,"113-1358801-1368216","B0DBYW49QF","SELLABLE","UNWANTED_ITEM","Too light in color, not suitable for the area"
2024-12-12 17:18:39,"111-6352042-7144227","B0DBYMRB1C","SELLABLE","UNWANTED_ITEM","Wrong color"
2024-12-12 16:59:51,"114-1252902-2405814","B0DBVPWW8F","CUSTOMER_DAMAGED","UNWANTED_ITEM",""
2024-12-12 05:43:17,"111-2837413-5365004","B0DBYSVWYJ","SELLABLE","UNWANTED_ITEM",""
2024-12-11 18:34:10,"112-6520936-3728251","B0DBYYXW44","SELLABLE","NOT_AS_DESCRIBED","Look too big to the room"
2024-12-11 17:48:57,"114-9372180-5133011","B0DBVNXDMY","SELLABLE","DEFECTIVE","Wrong size"
2024-12-11 12:28:42,"114-1658027-1074664","B0DBZGGRRH","SELLABLE","MISSED_ESTIMATED_DELIVERY","Late delivery"
2024-12-11 00:33:47,"111-0874043-5200227","B0DBVNT5V3","SELLABLE","UNWANTED_ITEM","Wrong color"
2024-12-10 16:07:46,"114-7416053-7428218","B0DBZGL9YS","SELLABLE","UNWANTED_ITEM","Didn&#39;t like the color/design and texture of the rug after seeing it in person."
2024-12-10 11:55:45,"111-1313379-8933804","B0DBY8NGRN","CUSTOMER_DAMAGED","UNWANTED_ITEM",""
2024-12-10 08:16:41,"114-3516514-0637848","B0DBVM2KQN","CUSTOMER_DAMAGED","MISSED_ESTIMATED_DELIVERY",""
2024-12-10 05:30:41,"114-6903115-9807430","B0DBZGL9YS","SELLABLE","UNWANTED_ITEM","Design seems sparse for the bigger size"
2024-12-10 01:59:15,"113-1444835-3156264","B0DBYLGSS5","SELLABLE","NOT_AS_DESCRIBED","The carpet color on the website is different from the actual one in person."
2024-12-09 14:24:13,"113-5306658-8505056","B0DBY8NGRN","CUSTOMER_DAMAGED","DEFECTIVE",""
2024-12-07 22:42:15,"112-7313966-2555412","B0DBZ76XQH","SELLABLE","ORDERED_WRONG_ITEM","Purchased by mistake"
2024-12-07 13:43:46,"113-2637751-6932235","B0DBZGL9YS","CUSTOMER_DAMAGED","UNWANTED_ITEM",""
2024-12-06 16:44:52,"112-6917424-4282664","B0DBYVNMF8","SELLABLE","UNWANTED_ITEM","Too big"
2024-12-06 12:08:43,"114-8518786-9145014","B0DBZ7YNH5","CUSTOMER_DAMAGED","UNWANTED_ITEM",""
2024-12-06 11:55:26,"114-2051727-9901026","B0DBYP9F11","SELLABLE","UNDELIVERABLE_REFUSED",""
2024-12-06 11:46:27,"113-4219281-6314615","B0DBYSVWYJ","SELLABLE","MISSED_ESTIMATED_DELIVERY","I do not like it in the room"
2024-12-06 10:31:18,"112-0494165-7921061","B0DBVMLB8P","CUSTOMER_DAMAGED","UNWANTED_ITEM",""
2024-12-06 07:18:08,"112-0746693-0015439","B0DBVMLB8P","SELLABLE","UNDELIVERABLE_REFUSED",""
2024-12-06 06:29:39,"111-8633249-2613001","B0DBY8NGRN","SELLABLE","UNWANTED_ITEM","Doesn’t match"
2024-12-06 06:12:53,"111-0991120-6437029","B0DBYYVZMX","SELLABLE","UNWANTED_ITEM","Did not fit with the space"
2024-12-06 01:39:49,"701-3252574-2555443","B0DBZ7YNH5","CUSTOMER_DAMAGED","QUALITY_UNACCEPTABLE",""
2024-12-05 23:51:49,"112-7149281-4697035","B0DBVKBXCB","SELLABLE","UNWANTED_ITEM","N/A"
2024-12-05 17:38:18,"113-4337261-7630623","B0DBZB9JY5","CUSTOMER_DAMAGED","QUALITY_UNACCEPTABLE",""
2024-12-05 17:38:18,"113-4337261-7630623","B0DBYX9CK6","CUSTOMER_DAMAGED","QUALITY_UNACCEPTABLE",""
2024-12-05 15:57:37,"111-6397237-3134635","B0DBYZKLW1","CUSTOMER_DAMAGED","ORDERED_WRONG_ITEM",""
2024-12-05 07:30:08,"112-3211274-1149018","B0DBYSVWYJ","CUSTOMER_DAMAGED","NOT_AS_DESCRIBED",""
2024-12-05 03:26:43,"114-4125792-6581846","B0DBYV7V8N","SELLABLE","UNWANTED_ITEM","Ordered different one"
2024-12-04 22:12:21,"111-7349402-2650654","B0DBZGL9YS","CUSTOMER_DAMAGED","UNWANTED_ITEM",""
2024-12-04 19:30:27,"114-3541043-9051451","B0DBZGGRRH","SELLABLE","NOT_AS_DESCRIBED","too thin for the space and design much bolder than it looked on the website."
2024-12-04 07:38:00,"113-4406068-6721802","B0DBVN24HV","CUSTOMER_DAMAGED","ORDERED_WRONG_ITEM",""
2024-12-04 06:14:22,"114-9811368-6285807","B0DBVKBXCB","SELLABLE","NOT_AS_DESCRIBED","Not opened, could see colors through packaging. Colors very different in person"
2024-12-04 06:02:12,"111-5217840-9485842","B0DBZGGRRH","CUSTOMER_DAMAGED","UNWANTED_ITEM",""
2024-12-03 10:13:57,"114-3343109-1981848","B0DBVJDNXF","CUSTOMER_DAMAGED","UNWANTED_ITEM",""
2024-12-03 07:38:27,"112-5633235-0705864","B0DBY8NGRN","CUSTOMER_DAMAGED","DEFECTIVE",""
